	sample_0	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49	sample_50	sample_51	sample_52	sample_53	sample_54	sample_55	sample_56	sample_57	sample_58	sample_59	sample_60	sample_61	sample_62	sample_63	sample_64	sample_65	sample_66	sample_67	sample_68	sample_69	sample_70	sample_71	sample_72	sample_73	sample_74	sample_75	sample_76	sample_77	sample_78	sample_79	sample_80	sample_81	sample_82	sample_83	sample_84	sample_85	sample_86	sample_87	sample_88	sample_89	sample_90	sample_91	sample_92	sample_93	sample_94	sample_95	sample_96	sample_97	sample_98	sample_99	sample_100
2868083938	0.0	0.0	0.0	848.0	844.7880853448016	79.491438865681	0.0	0.0	0.0	0.0	0.0	1087.0481078114447	0.0	0.0	0.0	0.0	0.0	0.0	533.4045323520548	512.1851661544684	0.0	983.9484563770758	0.0	0.0	0.0	0.0	0.0	570.0937388506961	0.0	0.0	1062.2590116655108	187.79430406475757	308.8456699009963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.958555957140216	0.0	1807.0415957282735	0.0	0.0	0.0	0.0	0.0	1012.8808830503551	626.7322683077635	0.0	0.0	0.0	846.1235968396913	606.4857388861591	0.0	0.0	0.0	165.90228081400525	0.0	0.0	0.0	655.9602064478722	0.0	0.0	0.0	512.1882250100265	0.0	301.2945333427758	1404.5104023492866	0.0	0.0	0.0	0.0	803.0	0.0	3687.986440963336	0.0	42.0	148.5484230985831	673.4089239498853	1939.6434002999104	4450.29072919893	295.30383385069194	0.0	804.0	363.0	627.0	0.0	0.0	367.2872297108651	3452.4853433316202	0.0	0.0	0.0	0.0	743.1636718230443
2868086247	0.0	0.0	0.0	235.29112244691575	0.0	0.0	0.0	0.0	109.0921634922961	0.0	0.0	0.0	0.0	105.0	0.0	251.0	297.95718613283816	341.0	0.0	0.0	106.52288099060509	330.7345748453481	0.0	358.0	0.0	23.18435258661534	772.0	144.92418746558008	0.0	2626.4160263814315	140.84977975659314	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	103.0	0.0	0.0	0.0	0.0	479.99846576994696	211.85400905456612	0.0	390.718193202035	0.0	0.0	0.0	0.0	222.2938526245165	304.0	0.0	748.6133304716446	0.0	0.0	0.0	311.50143488749626	0.0	616.0	33.90973895648534	0.0	0.0	0.0	0.0	824.8362724888837	0.0	0.0	667.8406869564533	0.0	782.0	0.0	106.0	123.91094594717318	214.55851794410862	2087.92666700981	0.0	771.0	775.6806806916665	0.0	0.0	0.0	64.26187955125974	0.0	244.17105454061917	45.0	0.0	0.0	539.6063929656316	774.8952848580277	168.0	120.72162204602442	138.87452203561588	1258.1427408112504	1768.112535987334	532.2800545242566	0.0	0.0	0.0
2868207868	0.0	1032.6500187154334	0.0	0.0	88.4791362411636	0.0	768.0	352.7209799194034	0.0	687.0	651.0	0.0	557.0	0.0	0.0	270.31358969518857	13.697877665932456	1219.722786642102	679.522411408582	0.0	0.0	0.0	930.0	0.0	240.8817868125656	0.0	0.0	147.1005858966863	164.29807041602527	0.0	185.7624263173177	560.0	0.0	0.0	0.0	0.0	0.0	0.0	11494.30264890628	0.0	99.06209664313513	0.0	968.0	0.0	843.0484453149218	0.0	0.0	614.0	269.85579282334396	0.0	38.96598007732137	2893.204710871068	538.4541812108373	0.0	0.0	0.0	0.0	2.2982783228687578	0.0	268.52358177803734	0.0	687.1226586949932	0.0	0.0	0.0	48.00894709448222	775.8362614144107	0.0	116.4794944132737	0.0	0.0	1478.2328587099219	0.0	71.0	525.0	0.0	288.21125235377485	0.0	0.0	0.0	53.354694503236914	0.0	0.0	18.98621665528979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2750.607981135053	195.70794372248616	362.7509023609071	0.0	147.69200478994506	0.0	0.0	393.94650369378917	0.0	470.7878510409273
2868209962	0.0	0.0	0.0	0.0	0.0	0.0	1165.7893151699695	46.0	0.0	0.0	0.0	0.0	569.3278525026087	0.0	0.0	162.8844589318398	0.0	352.2067508408078	331.0	142.79475625050796	0.0	4431.732541692113	0.0	0.0	0.0	48.8433118099649	2563.1382016344237	275.5484102732188	18.088513372175495	2130.5082542810246	0.0	0.0	0.0	0.0	111.59932808540145	441.7768821175724	0.0	197.95075724787125	838.0	0.0	0.0	795.7791925413874	2113.9346601703423	864.7974028838103	0.0	524.0915209373244	0.0	69.13497625692163	0.0	694.0	0.0	0.0	0.0	0.0	0.0	0.0	2665.6116752651624	0.0	524.0	493.95039828866624	0.0	0.0	0.0	0.0	0.0	39.0	462.4675650093615	386.2683273222931	646.0	96.0	0.0	0.0	1888.7744579673124	0.0	0.0	0.0	0.0	0.0	2246.8808257959636	364.7092759270004	715.3254498952357	0.0	2055.1038216084235	0.0	18.764744358233944	717.0	346.0	0.0	0.0	0.0	683.3818060015842	0.0	4391.883263176544	2999.191549742584	0.0	0.0	0.0	2885.325408441356	493.0	0.0	828.8241622643311
2868734251	438.58701297740635	0.0	0.0	126.43367384417097	0.0	0.0	0.0	25.790968891502942	194.06192799511277	0.0	642.8106258162101	0.0	45.922081941761334	0.0	0.0	0.0	0.0	0.0	123.25435422926591	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	274.8688881388408	1231.0842327929354	0.0	0.0	0.0	0.0	0.0	225.4201587484658	0.0	491.05175745323726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.036616601224666	0.0	0.0	315.0	5569.491592423594	513.2815016081797	0.0	0.0	0.0	0.0	16.667535805227107	0.0	305.0	354.29584329492485	136.4961834181756	233.0	164.14762860560074	1549.49319854531	281.7146906710949	0.0	0.0	130.40953382317068	0.0	12.0	375.0	439.52218176806025	250.9421961852176	0.0	0.0	0.0	877.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	120.27027351343985	0.0	349.31325057965364	130.7088010945204	452.0	0.0	0.0	0.0	758.0	806.0	1302.3274390055315	0.0	302.0
2868737119	469.15846264669983	0.0	0.0	0.0	0.0	0.0	3308.1193159576083	1318.2384912291357	0.0	310.72982929858506	0.0	0.0	64.16885458876094	0.0	257.29686762048465	480.9142689936693	86.29960323422145	0.0	116.32854087965524	0.0	295.0	0.0	1658.2613569012233	0.0	131.0	631.0	0.0	1010.8306872585814	900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	785.4350096350424	0.0	0.0	0.0	0.0	0.0	353.02171033502174	92.0	0.0	0.0	0.0	616.1733983054833	0.0	222.69931405602395	938.0	0.0	0.0	0.0	0.0	410.0	0.0	0.0	0.0	0.0	39.76869493972627	0.0	0.0	656.8174493398295	0.0	257.7848486472886	0.0	0.0	0.0	0.0	0.0	152.86735734717686	0.0	0.0	0.0	0.0	150.7697288009704	0.0	0.0	218.4208504918811	0.0	242.54218784658812	0.0	0.0	806.0	179.08364380263004	0.0	0.0	0.0	89.64917113309725	0.0	546.0	0.0	0.0	0.0	529.4683054709776	564.3258137768845	0.0	0.0	4075.833503338034	0.0
2868756229	0.0	1192.4578337039538	0.0	0.0	2820.1179953604183	17.19133808157771	0.0	0.0	6144.2593466938315	925.0	0.0	540.9452988276067	0.0	3340.8338309847745	0.0	765.0	0.0	0.0	0.0	0.0	0.0	0.0	400.70325102718584	251.56421027618967	442.0	306.0	0.0	0.0	0.0	0.0	0.0	326.0	3.0	536.0	0.0	979.6537367461098	74.88463723126897	0.0	0.0	0.0	416.0867627892933	1687.0442913739014	0.0	2295.166596280973	0.0	0.0	31.540238435461983	350.60486865240824	0.0	0.0	13.871708103669219	0.0	0.0	191.21416045330977	0.0	2889.0222141498557	0.0	1625.7541968814867	362.8450483729506	0.0	0.0	0.0	0.0	3557.46114013704	0.0	0.0	0.0	0.0	0.0	0.0	352.7061588257559	0.0	147.0	1856.4404821467192	126.2366621519169	0.0	0.0	0.0	0.0	0.0	0.0	346.0	234.26904120092286	0.0	175.82858217773887	931.0	0.0	337.0	407.85124330059176	510.0	3196.2159271999003	0.0	0.0	0.0	129.2349847037007	0.0	0.0	0.0	0.0	0.0	301.0
2868782709	0.0	0.0	0.0	0.0	0.0	387.0	0.0	0.0	0.0	300.21387076067	0.0	0.0	0.0	0.0	0.0	0.0	125.80885672149847	0.0	537.0	0.0	0.0	573.0	0.0	625.6445899066924	0.0	0.0	0.0	0.0	0.0	41.23592831118747	0.0	3264.075991780023	3892.1316287388936	0.0	0.0	0.0	0.0	0.0	1541.4323707247909	0.0	0.0	779.0	1352.7125148247965	0.0	0.0	0.0	0.0	0.0	637.0	811.1958639393644	0.0	106.0	0.0	0.0	0.0	0.0	172.18792915859112	0.0	0.0	126.0	534.3858979528991	0.0	0.0	0.0	100.38367184763732	168.18219015192815	930.0	336.18431269835065	0.0	0.0	0.0	2.037577716915802	885.0	13.563484443017623	617.0007150256205	0.0	735.0	271.0	0.0	122.0	1174.0805976169006	0.0	0.0	0.0	0.0	929.0	0.0	0.0	58.0	0.0	0.0	216.59604342603137	178.1878646454933	118.76671100634549	0.0	0.0	0.0	0.0	1799.8860521764684	0.0	251.0
2869009139	0.0	0.0	2124.722178727327	0.0	0.0	0.0	0.0	0.0	0.0	714.6659090025105	0.0	222.5451314854751	0.0	0.0	0.0	327.4213382433781	0.0	0.0	0.0	355.528230687825	208.43421556229558	260.0	0.0	0.0	0.0	0.0	1031.1754336763356	0.0	0.0	0.0	0.0	652.718491483344	0.0	604.0	0.0	599.3462169078566	264.0	0.0	57.0	0.0	104.45274209465889	0.0	0.0	0.0	0.0	0.0	136.15591369227212	0.0	0.0	5936.937249926167	0.0	11758.154715326973	917.0	487.06894234228497	950.0	566.0	0.0	0.0	0.0	82.36511813257577	0.0	415.10242906331644	0.0	279.1925732832509	0.0	0.0	214.00110939382094	826.9730977134263	844.7425924949387	266.1185360294348	1282.1427110700547	244.0	264.0	0.0	0.0	0.0	335.57035817890574	0.0	0.0	0.0	0.0	0.0	0.0	279.0	0.0	0.0	0.0	0.0	662.0	0.0	0.0	1190.0354372449756	0.0	0.0	0.0	488.0	375.4103676669195	1270.1176869517278	0.0	0.0	0.0
2869011345	0.0	1439.9609377218337	0.0	0.0	856.0	3548.225566659231	0.0	0.0	721.025770338188	126.871847878078	0.0	13.318704590640074	844.0	0.0	0.0	261.39911962791706	85.89512610110037	0.0	1471.57765709208	0.0	0.0	0.0	296.77206585117756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1846.4299530681546	459.5825095774186	110.6533041633289	0.0	0.0	174.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2497.967467166827	0.0	573.275063724136	0.0	0.0	771.7044661228077	1365.1106122030644	643.6790558209944	0.0	2243.0083601761703	0.0	0.0	51.12125105482442	0.0	0.0	609.7872924676661	1643.487186329763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	505.0	0.0	864.1240845400939	0.0	155.12381421144687	0.0	667.7995335921512	0.0	4.229882748055803	0.0	0.0	669.0163030935538	0.0	0.0	222.82221330933143	0.0	165.71202502394172	722.0	0.0	810.747384887163	0.0	644.0	2380.7412519212717	0.0	0.0	0.0	2167.003768494829	519.1036714379283	437.65936222229396	396.94498171857896
2869013554	293.4152500337364	1071.2649687240366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	353.89288003696265	4907.450331551893	0.0	81.66232256266959	44.400872398032	0.0	0.0	0.0	0.0	0.0	270.80705343795296	480.0762566648218	707.3438297944758	378.0	0.0	465.5600124298278	5434.732081088594	0.0	361.0	311.0	0.0	0.0	0.0	241.60276093533597	0.0	0.0	0.0	2367.763801306307	0.0	51.54949940966861	0.0	26.399207001564406	0.0	0.0	4720.806454422009	0.0	0.0	0.0	1268.29991374467	84.7095145944909	0.0	0.0	0.0	0.0	0.0	0.0	521.3826668277588	0.0	0.0	0.0	0.0	0.0	0.0	492.08307671786235	1584.0638800092756	0.0	1072.2723011833289	0.0	0.0	0.0	0.0	0.0	312.26549686126833	0.0	636.0	0.0	5170.9533829129905	490.79491127044133	0.0	52.0	2194.668959259436	0.0	0.0	670.0	0.0	0.0	0.0	0.0	149.18694380509154	300.75870427861406	0.0	740.8971946911165	0.0	188.0	0.0	0.0	0.0	0.0	2108.456416230605	2162.9457600810274	0.0
2869015763	749.0	0.0	300.0	0.0	735.0	0.0	0.0	834.9558942254239	0.0	0.0	0.0	0.0	0.0	274.6177130317858	1014.1153214786668	0.0	0.0	0.0	0.0	933.0	0.0	0.0	48.245439629502684	526.6005722234331	0.0	0.0	256.8489022167461	0.0	0.0	68.09226303955296	2.0	1271.8537428108846	26.58599490925895	0.0	0.0	0.0	0.0	1757.175543373493	1986.9385675966685	0.0	0.0	0.0	0.0	524.9853395744865	0.0	168.77694132374452	112.94462230152989	553.0	0.0	0.0	0.0	919.7618147621974	410.3581454572864	0.0	0.0	0.0	297.0030838518039	0.0	117.6296929477484	0.0	0.0	0.0	254.0	0.0	1330.1081800828963	0.0	0.0	0.0	756.0	0.0	3330.0951530700195	0.0	0.0	621.9812227888475	0.0	0.0	0.0	181.8268399719211	558.9355212937998	0.0	0.0	54.4625849339455	0.0	0.0	0.0	901.0	0.0	0.0	426.78970887715764	385.43509429431367	0.0	85.10049236926758	0.0	174.90937256519916	809.7224916801314	342.12894965810995	0.0	0.0	0.0	0.0	136.96587462754624
2869017969	897.0	596.0779437618272	931.0	761.1673156781376	0.0	423.69076750688805	0.0	11392.417664819517	43.21688550700736	0.0	0.0	483.9808811586085	1010.1778131400505	0.0	0.0	0.0	662.0	0.0	0.0	1013.3345107612234	0.0	0.0	182.579966364454	0.0	219.32672305830638	879.8955210504591	23.4391738994066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	785.1408257935443	329.0	0.0	313.0	776.0	0.0	0.0	0.0	0.0	574.6331101017721	0.0	105.68905480854383	7651.5629219733655	0.0	0.0	211.56406214295643	0.0	724.0	0.0	0.0	0.0	312.9485170663131	0.0	0.0	23.58491246466538	0.0	264.8037320493004	144.80176508724992	92.69873149178376	0.0	135.0	61.57365207486093	697.9474947637925	884.0	0.0	0.0	1172.284849740251	0.0	0.0	180.7984082339143	438.46717124013526	1310.6487982749575	321.8030594381056	172.82342146162165	1308.546708050152	0.0	0.0	0.0	0.0	0.0	6318.594074269743	0.0	0.0	0.0	0.0	356.4780800875356	0.0	140.2488818272279	1667.5487102376335	23.279372482723236	0.0	2477.690888631889	0.0	0.0	0.0	0.0
2869022480	45.12033590852289	0.0	0.0	0.0	2010.217559967919	19.85056644468886	253.0394787949063	0.0	0.0	823.5713909036865	0.0	343.0	0.0	0.0	0.0	0.0	172.45197185846595	528.0	0.0	260.66124594114297	0.0	0.0	328.0606850481321	0.0	300.589226159586	0.0	0.0	0.0	937.0	541.0	458.0	279.2625613539705	0.0	457.0	8.851869653197477	900.4392988978566	0.0	1842.3083536557574	0.0	425.06189375138723	0.0	0.0	264.7608007045107	663.3551044785393	0.0	0.0	1790.716215555289	0.0	0.0	0.0	573.0	0.0	0.0	777.7723330701831	0.0	0.0	292.42242503717097	72.94840912654095	14.889746106326442	200.46594040523885	447.0	0.0	0.0	3612.1216040627646	4555.503670541447	484.0698404453499	1739.935056516866	0.0	427.8506212806437	0.0	0.0	0.0	24.234359061726618	76.2903159488958	237.75063124407708	0.0	0.0	0.0	0.0	417.89337507325496	0.0	0.0	834.0795747835076	0.0	0.0	0.0	1656.2453902480916	0.0	265.33009185596063	906.0	0.0	623.0	59.32545746905123	0.0	0.0	410.76971127286737	0.0	0.0	730.0	0.0	0.0
2869024698	182.88104680843895	0.0	79.0	0.0	227.03715123612162	77.0	569.0	0.0	0.0	402.5952180945787	0.0	0.0	1.0597912218589247	0.0	677.6828443950751	459.018824952835	298.7171505989354	0.0	0.0	0.0	230.9699714543087	461.0131728250972	504.2863856668702	0.0	868.0	2135.2136396939545	0.0	0.0	2177.6052741853946	16.863067749608422	0.0	716.6701790136729	31.296795583826643	0.0	51.80633014783918	126.7449331149523	0.0	0.0	0.0	0.0	1688.609097317736	0.0	105.24546506775577	0.0	93.22693821201779	0.0	0.0	0.0	54.000287917866075	389.73326903225905	0.0	0.0	210.212886963774	0.0	0.0	0.0	0.0	1138.7658602994857	0.0	0.0	0.0	0.0	0.0	798.0	0.0	0.0	2164.622343557479	47.46486765140044	0.0	435.010618021765	482.0	452.0	131.63262571584372	0.0	192.82141228992555	0.0	0.0	0.0	0.0	30.195733104535602	336.0	787.0	325.31617472205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	709.0	1527.0823483559564	0.0	0.0	194.16920600418518	0.0	0.0	0.0	116.19371272813123	0.0
2869026910	0.0	0.0	694.0	815.2738272474237	0.0	0.0	0.0	0.0	0.0	0.0	376.0	0.0	444.5132963610626	238.0	783.0	0.0	168.95429942862168	0.0	0.0	553.7918086144637	0.0	0.0	0.0	812.0	0.0	0.0	20356.326873111488	0.0	0.0	0.0	660.3646898755702	541.0	0.0	389.0	851.0	2353.6581971142764	0.0	0.0	0.0	13391.648501291174	0.0	151.10046596953006	854.2502978497206	338.2098179666707	0.0	531.0	283.5471140540258	197.88242142988827	738.6962655554638	0.0	537.0	0.0	0.0	0.0	0.0	21.689885855170864	0.0	0.0	0.0	50.67740165151035	386.9001638913928	0.0	0.0	0.0	0.0	2730.0565423656003	418.0	0.0	0.0	0.0	0.0	997.0	0.0	447.52836262925626	0.0	819.4455687881308	0.0	0.0	271.7341826325699	758.2284349456344	117.99845117314138	0.0	0.0	1243.3769911959437	0.0	366.8802590435019	93.96792887747267	260.0	0.0	8.885341107581585	0.0	0.0	16.61333032528823	0.0	0.0	0.0	0.0	31.201649501923665	0.0	0.0	1090.1456857482851
2869031336	0.0	0.0	50.56961692737527	1623.095915341568	0.0	0.0	0.0	487.0	0.0	0.0	342.6154052947249	0.0	309.6046446213835	377.33034369863964	16.035081586762807	0.0	189.1183852674158	0.0	158.84739560313122	0.0	386.537309258309	0.0	0.0	197.97613767000541	947.0	784.0	0.0	0.0	0.0	0.0	126.13124223094432	0.0	0.0	892.8584954964283	429.971581679189	0.0	0.0	0.0	2053.0428316552498	0.0	0.0	0.0	402.7289750419927	0.0	13.121923543554576	0.0	597.7022411569213	0.0	0.0	0.0	1262.3912631219182	0.0	28.114726079807674	0.0	0.0	0.0	0.0	951.0	0.0	0.0	0.0	0.0	0.0	0.0	790.884334937874	0.0	0.0	2146.117420294886	0.0	0.0	265.79199136905476	638.9723856573921	0.0	0.0	1879.3789137509266	0.0	588.0	0.0	616.0	0.0	0.0	0.0	0.0	1175.8720663416339	0.0	0.0	710.0	447.09416646938723	0.0	538.8774346617414	56.18445422987696	0.0	212.01435430903055	1371.2942551394522	0.0	230.5136145839469	549.0	0.0	89.37946871458104	0.0	0.0
2869639178	844.7547013806569	404.0	498.552387333097	0.0	0.0	0.0	0.0	1681.123086697397	796.0	0.0	0.0	0.0	296.54589475233547	5732.994909820399	504.0	0.0	0.0	0.0	0.0	222.0	1294.0883383284815	4.641083561795966	9.934903967529031	0.0	0.0	0.0	0.0	0.0	0.0	58.27624313743418	0.0	0.0	0.0	0.0	1414.5191260614297	0.0	0.0	1023.3519969164138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	396.73143272972675	103.0	0.0	722.9416620110139	0.0	0.0	526.3300467079749	0.0	0.0	0.0	152.0	0.0	193.18724878427872	0.0	0.0	0.0	0.0	879.0	0.0	835.0	0.0	425.0	591.0539674673275	839.0	0.0	760.0	0.0	0.0	702.0	0.0	0.0	0.0	0.0	557.0	0.0	0.0	741.0	0.0	0.0	1127.1546029829908	0.0	0.0	12.150174741196121	0.0	0.0	597.0	0.0	56.0432510627671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	758.654015452568
2869639178_1	0.0	79.0	0.0	0.0	114.51454781379698	1274.0724117237216	564.0261891336572	0.0	0.0	685.0	90.04217242630942	596.0	212.88042834921433	7.013018093383392	565.2151265696225	248.4010931883194	0.0	0.0	184.40576426455084	0.0	14452.09090401536	0.0	0.0	0.0	0.0	642.0	0.0	0.0	0.0	647.0055972110728	0.0	0.0	456.9180804783111	0.0	0.0	0.0	143.02007532595698	0.0	1870.911203599726	1857.768308884116	0.0	644.3890305206503	764.6121805259087	0.0	0.0	0.0	0.0	1.9391875613045602	0.0	0.0	0.0	0.0	0.0	875.0162917418147	2177.143240733529	0.0	0.0	0.0	0.0	0.0	117.57998885010909	0.0	6.46726321942444	0.0	2712.1795751878076	0.0	185.0	0.0	0.0	356.40134911047966	0.0	0.0	106.0	1848.0025539006383	463.0104356345375	680.0	0.0	260.49684444069396	0.0	0.0	139.3894349883317	343.7720595966997	0.0	965.2458242054058	0.0	43.198042675023274	0.0	792.0	358.16423869144734	186.92546244225164	0.0	279.6294419888314	97.18952384147333	0.0	569.7920186106292	232.17415178057243	232.54598412969338	0.0	0.0	62.249969551031256	434.00999532591135
2869640138	151.40773921926098	364.02982519285075	0.0	313.9788424956467	0.0	0.0	0.0	0.0	0.0	2572.904733529812	476.29243212267704	0.0	0.0	0.0	0.0	8.804805151170925	920.0385331828448	0.0	0.0	0.0	0.0	0.0	563.0	1502.4865245047351	0.0	0.0	0.0	0.0	1011.2153131545123	0.0	0.0	631.0	0.0	0.0	0.0	0.0	0.0	0.0	35.163302241846395	950.0	0.0	0.0	0.0	631.7847338211844	0.0	0.0	0.0	83.25761336821145	1447.2258878092675	0.0	0.0	0.0	0.0	1016.8912912118564	0.0	983.0	67.0	0.0	0.0	0.0	0.0	0.0	37.41387634982379	0.0	388.355731065112	144.0430151228237	156.0	0.0	0.0	0.0	121.60906287836629	0.0	0.0	0.0	0.0	1634.926108044391	36.21857988994723	100.31985054935485	0.0	0.0	0.0	920.0	0.0	417.89381768788945	0.0	0.0	0.0	0.0	0.0	542.3232055512309	1001.5561524426264	0.0	0.0	620.0	216.0	895.0767919348201	0.0	1767.0014576009294	107.3756734225826	70.86768209516646	266.7887636277056
2869640138_1	920.9580411996905	0.0	284.9442314432383	2787.8046986702025	0.0	0.0	0.0	0.0	602.0026263126681	0.0	650.3302227492873	0.0	0.0	561.0094691229178	0.0	679.0	0.0	0.0	135.64932593320341	22.0	0.0	0.0	305.4954862008053	1171.2711490807228	0.0	0.0	0.0	0.0	595.0	926.0	292.73657132794517	0.0	0.0	1.1336818774049207	0.0	0.0	0.0	0.0	0.0	0.0	573.5553513145412	0.0	543.0	0.0	0.0	288.4621017437559	5968.301901899298	0.0	0.0	2974.5269753570915	0.0	0.0	0.0	0.0	761.0	0.0	37.94995552626365	0.0	870.0	0.0	822.0	0.0	526.0	0.0	0.0	211.65173199412814	0.0	708.0	0.0	0.0	190.0	195.0	624.0	28.0	0.0	596.0	921.0	241.44210013854575	0.0	397.5870154711175	0.0	0.0	2424.694181363669	274.0526586288136	406.0	264.4897063849355	0.0	123.12784579704865	0.0	656.4146735230112	0.0	859.0	0.0	1065.1243746355542	384.76552352744955	0.0	0.0	0.0	1756.7788845690438	0.0	1241.9402255446494
2869642165	0.0	3183.216043151992	0.0	0.0	71.6567199597599	0.0	335.0	0.0	498.3146581158648	0.0	0.0	0.0	456.3646791774891	96.0	1303.0862670844067	0.0	0.0	875.0	25.196237167702837	0.0	0.0	0.0	0.0	0.0	735.1914126138481	644.8023732348021	29.624925598675446	990.0	0.0	0.0	0.0	0.0	0.0	439.9838945810912	921.0	617.2930143414662	0.0	423.8764559739347	0.0	0.0	0.0	247.64300703021956	0.0	185.16000339773515	990.2778701882377	0.0	0.0	1822.9647718286687	0.0	0.0	172.61953582855867	0.0	0.0	350.0	296.42108150431204	2177.4397262210623	0.0	0.0	0.0	0.0	0.0	151.96316433199132	0.0	29.0	0.0	0.0	0.0	0.0	0.0	223.0	0.0	0.0	352.83270481115767	308.14279602561356	0.0	0.0	0.0	0.0	0.0	285.24438695765883	514.8760571450134	0.0	749.9339973688672	0.0	3875.8715108610922	286.0772742725736	0.0	0.0	782.8004970661672	0.0	974.0	0.0	0.0	0.0	879.0	0.0	0.0	938.0	0.0	260.0	0.0
2869642165_1	0.0	635.9835347414839	4.390782066392761	717.0	0.0	148.0	0.0	0.0	0.0	0.0	246.0	84.23520552817585	0.0	0.0	0.0	355.0	0.0	60.26736716156922	0.0	358.0	219.0951314141293	180.40635361677187	0.0	49.28739518783946	0.0	737.691561115476	0.0	0.0	195.26211571087708	6.411337522149321	0.0	0.0	0.0	1905.7974322904793	394.6847795145054	316.20502748194735	0.0	162.0	0.0	309.1946871932892	0.0	867.8133463268117	0.0	447.01691712064155	0.0	0.0	0.0	648.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	153.90054971295885	0.0	518.0	0.0	76.85127812736854	0.0	554.7017213239013	0.0	113.0	0.0	0.0	428.67721199275286	218.7141482404126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	377.6011804911531	444.43544346938006	0.0	366.0	985.0474830908964	0.0	784.6701047081906	0.0	1563.9661069194124	167.10368872491543	2296.915963708955	0.0	1064.3067102489	330.0	0.0	0.0	0.0	2123.014558873395	0.0	974.0	0.0	0.0	0.0	622.7178021294279	0.0	858.0
2869705388	168.72531215067465	23.528505994963073	278.9087386724674	616.9476017571927	0.0	0.0	0.0	597.2958622727895	966.6388535558657	521.4704262344156	3753.9006701614935	0.0	0.0	129.3254513457222	135.2469896484582	610.423215463952	0.0	0.0	12.696625305658158	0.0	0.0	0.0	0.0	0.0	55.36182934971301	0.0	758.0	474.9193089308698	0.0	0.0	3889.306606990664	0.0	0.0	0.0	0.0	1586.6092993048878	0.0	725.0	0.0	0.0	506.0	0.0	0.0	862.0014224413535	0.0	0.0	1494.2967679365343	0.0	0.0	31.765865409170555	459.0	0.0	0.0	0.0	550.1126776667885	979.0	324.3696176845172	607.0	390.2491805072282	1387.1264109395381	39.168982841122286	487.29266524231167	0.0	1742.2898846166981	0.0	88.0	0.0	0.0	272.11418482649447	602.0	0.0	344.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.14259110070105	0.0	0.0	0.0	17.67262906662434	0.0	0.0	888.4661047947236	754.0	0.0	0.0	0.0	117.57395751457692	93.0	1112.7715362125132	288.78003520308056	623.9547383141105	840.608935711655	0.0	0.0	777.0212574564879	0.0
2869705388_1	0.0	244.6828048250562	0.0	1440.6244380535916	0.0	303.0	60.44103604094557	209.80341180186016	0.0	0.0	208.01438502554151	0.0	0.0	0.0	1293.447808536562	0.0	0.0	0.0	0.0	0.0	1653.6003268050113	211.9006500824862	0.0	603.0	0.0	0.0	0.0	0.0	286.0220931603545	0.0	2019.9036696021585	0.0	0.0	480.0017431281334	474.25141109753105	0.0	1527.455559549463	892.0	0.0	529.1724910076779	0.0	0.0	0.0	0.0	952.04569646743	0.0	0.0	401.0	0.0	776.0	367.5337296378103	0.0	0.0	0.0	0.0	1140.007391340867	0.0	619.0	0.0	0.0	214.0	3998.4319374309257	260.09935276079585	0.0	0.0	0.0	7.930050691481338	78.24189072214286	419.0	1140.7652251721054	0.0	949.9524062582145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	234.72672403708236	0.0	0.0	225.0	837.0	0.0	0.0	0.0	42.0	0.0	0.0	538.2144867931047	78.48835257633995	0.0	0.0	0.0	0.0	0.0	120.51308886607838	0.0	0.0	0.0
